,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NM_001256714,2.637879037,0.613685369,0.640897212,-0.957541018,0.338294253,0.930656796
NM_001256716,4.052003314,0.182206312,0.671879709,-0.27118889,0.786245758,0.930656796
NM_001256720,1.175246572,0.51843645,0.49812034,-1.040785548,0.297975089,0.930656796
NM_001256742,0.775287128,-0.140459761,0.455444108,0.308401752,0.757776649,0.930897774
NM_001256765,3.003290836,-0.233509748,0.656371916,0.355758286,0.722021591,0.931083453
NM_001256795,1.677906664,0.084623262,0.540694062,-0.156508584,0.875632153,0.931083453
NM_001256796,1.409281304,0.410116136,0.548633455,-0.747523017,0.454747914,0.931083453
NM_001256821,4.333474997,0.202498561,0.676983999,-0.299118682,0.764849493,0.931244631
NM_001256822,1.165330687,0.313540672,0.520734632,-0.602112194,0.547099458,0.931244631
NM_001256828,3.49599206,0.670508028,0.655805189,-1.022419523,0.306582384,0.931244631
NM_001256830,3.759019115,-0.531083369,0.654859644,0.810988084,0.417372514,0.931244631
NM_001256865,0.921380069,0.20956874,0.483424932,-0.43350834,0.664645509,0.931244631
NM_001256877,4.606943331,-0.550183928,0.677937902,0.81155505,0.417046993,0.931359602
NM_001256896,0.44339472,0.174798589,0.346754471,-0.504099019,0.614191796,0.931495727
NM_001256965,3.827086152,0.126419388,0.66759192,-0.189366265,0.849805763,0.931510586
NM_001257097,1.465053952,-0.246351966,0.569859362,0.432303095,0.665521138,0.931633358
NM_001257102,2.77167759,-0.512645959,0.646602935,0.79282962,0.427877097,0.931669534
NM_001257134,1.18409122,0.231841895,0.491548335,-0.471656354,0.637172095,0.931696667
NM_001257174,1.133161545,0.072473145,0.486943975,-0.148832614,0.881685715,0.931696667
NM_001257181,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.931696667
NM_001257191,6.277585535,0.292201351,0.680310283,-0.429511883,0.667550748,0.931827088
NM_001257210,2.227205393,-0.424973592,0.575804069,0.73805243,0.46048259,0.931827088
NM_001257293,2.111658422,0.104437552,0.567397099,-0.184064303,0.85396301,0.931959542
NM_001257328,0.909042698,0.407299824,0.455573215,-0.894038127,0.371301492,0.932000115
NM_001257357,6.501704382,0.1115781,0.67979664,-0.164134527,0.869625242,0.932001269
NM_001257361,3.251243128,0.276329602,0.643765577,-0.429239481,0.667748954,0.932001269
NM_001257387,0.455732092,-0.015089422,0.356372507,0.042341713,0.966226293,0.932001269
NM_001257391,4.670210377,-0.570625029,0.679023719,0.840360967,0.400706028,0.932001269
NM_001257400,2.237919593,0.044667482,0.627548831,-0.0711777,0.943256329,0.932122207
NM_001257401,6.140337241,-0.028035143,0.680136799,0.041219859,0.967120622,0.932122207
NM_001257407,5.961233859,0.411472968,0.677325279,-0.607496841,0.543521238,0.932122207
NM_001257965,1.14307743,0.301550332,0.51533069,-0.585158886,0.558440887,0.932122207
NM_001257994,1.933123416,-0.425853041,0.602879413,0.706365206,0.479961053,0.932122207
NM_001258028,6.339781345,0.022770718,0.679744529,-0.033498935,0.973276715,0.932122207
NM_001258029,1.019237745,-0.020634192,0.494818102,0.04170056,0.966737407,0.932122207
NM_001258032,1.686751312,-0.136841473,0.589800206,0.232013268,0.816527709,0.9323001
NM_001258038,2.893095789,0.106983737,0.652253322,-0.164021759,0.869714015,0.93273704
NM_001258209,5.012816985,-0.317681432,0.675784372,0.470092895,0.63828865,0.932986572
NM_001258221,2.330661373,0.520631125,0.616690207,-0.844234461,0.398538401,0.933266033
NM_001258248,0.753033871,-0.149743842,0.45149619,0.331661363,0.740144979,0.93337682
NM_001258274,0.518999139,-0.021405572,0.371142997,0.05767473,0.954007723,0.93337682
NM_001258277,4.183889331,-0.042198126,0.659787441,0.063957152,0.949004344,0.93337682
NM_001258278,1.072588907,-0.26855556,0.50455464,0.532262591,0.594544138,0.93337682
NM_001258309,2.926336168,0.678749278,0.644698248,-1.052817004,0.29242487,0.933476275
NM_001258310,2.397973078,-0.556249683,0.614910843,0.904602171,0.365676185,0.93348583
NM_001258330,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.93348583
NM_001258346,0.677429452,0.08825031,0.410390995,-0.215039587,0.829736455,0.934063932
NM_001258353,5.254576054,1.30148437,0.679351022,-1.915775981,0.055393616,0.934210048
NM_001258359,1.640894549,0.699256907,0.550457942,-1.270318499,0.203971201,0.934210048
NM_001258373,4.842279239,0.972352707,0.678031995,-1.43408086,0.151549189,0.934225144
NM_001258403,1.538236884,-0.049353977,0.576189985,0.085655735,0.931740091,0.934225144
NM_001258430,3.238948739,-1.05242296,0.64763735,1.62501894,0.104158523,0.934225144
NM_001258437,0.699682709,0.109697203,0.440826346,-0.24884448,0.803481083,0.934225144
NM_001258438,1.653231921,0.500499525,0.570443953,-0.877385978,0.380277027,0.934225144
NM_001258451,0.775287128,-0.140459761,0.455444108,0.308401752,0.757776649,0.934470851
NM_001258452,3.829234716,-0.201701306,0.670040122,0.301028699,0.76339261,0.934470851
NM_001258459,0.518999139,-0.021405572,0.371142997,0.05767473,0.954007723,0.934470851
NM_001258465,0.44339472,0.174798589,0.346754471,-0.504099019,0.614191796,0.934470851
NM_001260477,1.006900373,0.192330247,0.495015926,-0.388533454,0.697621302,0.934470851
NM_001260488,0.909042698,0.407299824,0.455573215,-0.894038127,0.371301492,0.934470851
NM_001260491,1.507138979,0.172648002,0.547831977,-0.315147727,0.752649493,0.934470851
NM_001260493,1.984053091,-0.252909339,0.612219112,0.413102653,0.679531406,0.934470851
NM_001260503,1.613841302,-0.251789129,0.560747623,0.449023978,0.653414359,0.934470851
NM_001260512,3.378575536,0.602465759,0.662095798,-0.909937444,0.362855501,0.934470851
NM_001261390,5.937084508,0.875094712,0.67908011,-1.288647245,0.197520751,0.934470851
NM_001261391,2.108964013,0.445236533,0.604136405,-0.736980142,0.461134426,0.934470851
NM_001261403,2.672469665,0.416007374,0.640639155,-0.649363017,0.516103763,0.934470851
NM_001261408,3.279137672,-0.010303564,0.644641411,0.015983403,0.987247632,0.934470851
NM_001261410,2.448350819,0.709760215,0.61604619,-1.152121751,0.249271046,0.934470851
NM_001261411,6.3333152,1.00576052,0.681223132,-1.476403946,0.139835484,0.934645891
NM_001261444,1.00932186,-0.246725304,0.496808136,0.496620901,0.619456412,0.935026847
NM_001261445,1.782187501,0.054123469,0.594209298,-0.091084857,0.927425165,0.935026847
NM_001261464,1.05033565,-0.278411694,0.501824971,0.554798406,0.579032557,0.935026847
NM_001264,1.738752224,0.465218778,0.570556208,-0.815377647,0.414856175,0.935026847
NM_001265588,1.506067742,-0.254886216,0.556781461,0.457785027,0.647106894,0.935026847
NM_001265604,1.259695638,0.032635612,0.499997237,-0.065271585,0.947957766,0.935026847
NM_001265610,3.984445228,-0.106698969,0.668949196,0.159502351,0.873273106,0.935026847
NM_001265614,2.696073172,-0.314385782,0.645797031,0.486818252,0.626387134,0.935026847
NM_001267040,3.66596143,0.312965409,0.669462338,-0.467487701,0.64015099,0.935026847
NM_001267044,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.935026847
NM_001267045,5.279004417,-0.139427322,0.670932087,0.207811378,0.835376248,0.935026847
NM_001267050,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.935540141
NM_001267053,0.468069464,-0.202826439,0.346497181,0.585362451,0.558304031,0.935879481
NM_001267058,1.866636567,-0.371374036,0.580126429,0.64016052,0.522068247,0.936181182
NM_001267536,3.891151514,0.409983736,0.672354292,-0.60977336,0.542011951,0.936212061
NM_001267548,0.775287128,-0.140459761,0.455444108,0.308401752,0.757776649,0.93623035
NM_001267550,1.304202152,0.053484656,0.531151687,-0.100695635,0.919792077,0.936709592
NM_001267552,2.125346043,-0.89749978,0.587957046,1.526471682,0.126892438,0.936787703
NM_001267560,5.524551664,0.392948531,0.681487252,-0.576604375,0.564206743,0.936787703
NM_001267565,1.421618675,0.192436846,0.546103776,-0.352381461,0.724552204,0.936787703
NM_001267572,1.928280443,0.36756897,0.607733746,-0.604819088,0.545299209,0.936787703
NM_001267594,2.608131381,0.046281963,0.640499907,-0.072259126,0.942395692,0.936787703
NM_001267597,0.665092081,0.25719291,0.379575348,-0.677580648,0.49803762,0.936787703
NM_001267598,5.416022772,-1.056180734,0.681293447,1.550258173,0.121079562,0.936895132
NM_001267607,0.933717441,-0.006606513,0.483974784,0.013650531,0.98910879,0.936977347
NM_001267612,2.600909905,-0.450353099,0.640144118,0.703518296,0.481732809,0.936977347
NM_001267698,0.541252396,-0.015147866,0.376807024,0.040200592,0.967933205,0.936977347
NM_001267806,0.785203013,0.081363921,0.430564383,-0.188970392,0.850116022,0.936977347
NM_001267809,0.487901234,0.185594631,0.347416577,-0.534213516,0.593193819,0.936977347
NM_001267812,1.737680987,0.039684761,0.59197656,-0.067037723,0.946551672,0.936977347
NM_001267818,1.896111301,0.148842691,0.603007064,-0.246834075,0.805036639,0.936977347
NM_001267827,2.340577258,0.74847065,0.616575004,-1.213916629,0.224779562,0.936977347
NM_001267828,1.240935105,0.083515162,0.546670628,-0.15277053,0.878579238,0.936977347
NM_001267864,1.072588907,-0.26855556,0.50455464,0.532262591,0.594544138,0.936977347
NM_001267868,0.44339472,0.174798589,0.346754471,-0.504099019,0.614191796,0.936977347
NM_001268,0.721935966,0.103552788,0.418938119,-0.247179198,0.804769543,0.936977347
NM_001268284,2.852354921,0.156603952,0.628787633,-0.249056985,0.803316703,0.936977347
NM_001270370,2.855574722,0.146066018,0.625409414,-0.233552637,0.815332301,0.936977347
NM_001270379,1.208765963,-0.138518187,0.52308669,0.264809237,0.791156421,0.936977347
NM_001270383,2.076794871,0.241067268,0.599749748,-0.401946426,0.687723455,0.936977347
NM_001270393,1.465053952,-0.246351966,0.569859362,0.432303095,0.665521138,0.936977347
NM_001270398,1.208765963,-0.138518187,0.52308669,0.264809237,0.791156421,0.936977347
NM_001270408,1.019237745,-0.020634192,0.494818102,0.04170056,0.966737407,0.936977347
NM_001270424,3.033038491,0.269130664,0.65013382,-0.413961951,0.678901972,0.936977347
NM_001270433,1.54065837,-0.465926075,0.561346433,0.830015205,0.406530187,0.936977347
NM_001270434,0.594603558,-0.236055315,0.361653513,0.652711246,0.513942451,0.936977347
NM_001270436,4.057076226,1.022419416,0.670907453,-1.5239351,0.127524924,0.936977347
NM_001270439,0.721935966,0.103552788,0.418938119,-0.247179198,0.804769543,0.936977347
NM_001270447,2.50785222,0.566886659,0.621178789,-0.912598223,0.361453889,0.936977347
NM_001270458,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.937008394
NM_001270468,1.240935105,0.083515162,0.546670628,-0.15277053,0.878579238,0.937113464
NM_001270470,1.253272477,-0.121754659,0.527145448,0.230969762,0.817338293,0.937113464
NM_001270476,0.518999139,-0.021405572,0.371142997,0.05767473,0.954007723,0.937151911
NM_001270483,0.965886583,0.196280848,0.461688225,-0.425137219,0.670736647,0.937151911
NM_001270519,3.53085561,0.526785704,0.647236969,-0.813899281,0.415702653,0.9371552
NM_001270520,3.638635261,-0.420219241,0.654458831,0.642086593,0.520816961,0.9371552
NM_001270530,5.276829311,1.294306475,0.67901796,-1.906144686,0.056631436,0.937888154
NM_001270680,1.037998278,-0.052807611,0.472108616,0.111854792,0.910938542,0.938167868
NM_001270733,0.828638289,-0.381898221,0.440236454,0.86748432,0.385676699,0.938205327
NM_001270888,1.694245711,0.469058019,0.574578266,-0.816351831,0.414298938,0.938206208
NM_001270894,1.696667197,0.069176408,0.593122989,-0.116630799,0.90715263,0.938206208
NM_001270930,0.44339472,0.174798589,0.346754471,-0.504099019,0.614191796,0.938206208
NM_001270940,4.889759173,-0.179954631,0.679921003,0.26466991,0.791263759,0.938206208
NM_001270942,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.938206208
NM_001270943,1.19000543,-0.087254141,0.493370656,0.176853121,0.859623762,0.938206208
NM_001270944,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.938206208
NM_001270945,0.984647116,0.184627748,0.492226268,-0.375087149,0.707595654,0.938592246
NM_001270974,0.909042698,0.407299824,0.455573215,-0.894038127,0.371301492,0.938611489
NM_001270976,5.417051026,0.443838103,0.681470644,-0.651294529,0.514856379,0.938639667
NM_001270989,3.068936386,0.928851897,0.644193661,-1.441883013,0.149335379,0.938639667
NM_001271015,4.021457343,-0.551485261,0.672305166,0.820290084,0.412050758,0.938639667
NM_001271023,4.216374379,-1.256315627,0.662737981,1.895644527,0.058007065,0.938649281
NM_001271043,3.183974406,-0.123668508,0.659281915,0.187580617,0.851205422,0.938692377
NM_001271082,5.406379809,-1.104508761,0.67699184,1.631494938,0.102785927,0.93900769
NM_001271165,1.462632465,0.182471215,0.571858573,-0.319084514,0.749662426,0.93901331
NM_001271168,2.262594336,-0.291613277,0.607897751,0.479707773,0.6314352,0.939071722
NM_001271213,1.902025511,-0.150280082,0.557283962,0.269665183,0.787417848,0.939486931
NM_001271314,1.228597733,0.287491527,0.527439408,-0.545070244,0.585705207,0.939579524
NM_001271318,3.163344321,-0.802604013,0.646219137,1.241999761,0.21423665,0.939794236
NM_001271368,2.330661373,0.520631125,0.616690207,-0.844234461,0.398538401,0.939794236
NM_001271420,3.948547334,-0.678918872,0.671770763,1.010640697,0.31218843,0.939794236
NM_001271593,1.208765963,-0.138518187,0.52308669,0.264809237,0.791156421,0.939794236
NM_001271594,0.762949756,0.085232928,0.452526157,-0.188349174,0.85060294,0.939794236
NM_001271629,0.762949756,0.085232928,0.452526157,-0.188349174,0.85060294,0.939794236
NM_001271634,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.939794236
NM_001271643,1.284370382,-0.381289388,0.534758047,0.713012903,0.475837773,0.939794236
NM_001271650,0.762949756,0.085232928,0.452526157,-0.188349174,0.85060294,0.939856504
NM_001271675,1.696667197,0.069176408,0.593122989,-0.116630799,0.90715263,0.940043961
NM_001271685,2.026138118,0.147318903,0.608330666,-0.242169121,0.808649121,0.940043961
NM_001271736,1.421618675,0.192436846,0.546103776,-0.352381461,0.724552204,0.940484985
NM_001271742,2.406265792,0.336696136,0.633918456,-0.531134773,0.595325389,0.940561774
NM_001271752,0.44339472,0.174798589,0.346754471,-0.504099019,0.614191796,0.941200346
NM_001271765,2.137640431,0.6271848,0.604746146,-1.037104252,0.299687274,0.941248591
NM_001271805,3.574017965,0.194554945,0.66579302,-0.292215356,0.770121971,0.941794655
NM_001271816,0.785203013,0.081363921,0.430564383,-0.188970392,0.850116022,0.941794655
NM_001271830,1.433157732,-0.353544444,0.518004306,0.682512557,0.494914905,0.942351109
NM_001271833,5.943314624,-0.321910734,0.681035472,0.472678366,0.636442663,0.942418615
NM_001271837,1.49373037,-0.059321227,0.550550246,0.107748979,0.914194816,0.942418615
NM_001271840,0.677429452,0.08825031,0.410390995,-0.215039587,0.829736455,0.942418615
NM_001271846,2.388855508,-0.392211034,0.627011575,0.625524392,0.531626945,0.942879064
NM_001271848,0.677429452,0.08825031,0.410390995,-0.215039587,0.829736455,0.943052225
NM_001271876,0.699682709,0.109697203,0.440826346,-0.24884448,0.803481083,0.943052225
NM_001271880,1.218681848,0.07557955,0.544694453,-0.138755865,0.889643071,0.943052225
NM_001271920,1.752439845,-0.566454338,0.579370468,0.977706614,0.32821945,0.943052225
NM_001271933,0.468069464,-0.202826439,0.346497181,0.585362451,0.558304031,0.943052225
NM_001271934,0.44339472,0.174798589,0.346754471,-0.504099019,0.614191796,0.943052225
NM_001271952,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.943052225
NM_001271959,0.541252396,-0.015147866,0.376807024,0.040200592,0.967933205,0.943052225
NM_001271969,0.828638289,-0.381898221,0.440236454,0.86748432,0.385676699,0.943052225
NM_001271970,0.541252396,-0.015147866,0.376807024,0.040200592,0.967933205,0.943052225
NM_001271978,0.765371243,-0.358127497,0.429183399,0.834439304,0.404033477,0.943052225
NM_001271983,0.886789441,0.336799561,0.421874673,-0.798340317,0.424673028,0.943052225
NM_001271999,1.940617814,0.166054666,0.609540024,-0.27242619,0.785294337,0.943052225
NM_001272002,3.215072311,-0.31715864,0.661614142,0.479371011,0.631674712,0.943052225
NM_001272013,3.726534068,0.554487822,0.666950576,-0.831377679,0.405760304,0.943052225
NM_001272038,1.208765963,-0.138518187,0.52308669,0.264809237,0.791156421,0.943052225
NM_001272067,0.541252396,-0.015147866,0.376807024,0.040200592,0.967933205,0.943052225
NM_001272068,1.971715719,-0.059418205,0.610525377,0.097323071,0.922469835,0.943052225
NM_001272071,0.468069464,-0.202826439,0.346497181,0.585362451,0.558304031,0.943052225
NM_001272075,4.56000924,0.567781845,0.662414547,-0.857139759,0.39136765,0.943052225
NM_001272086,1.857518997,-0.185984688,0.579151164,0.321133236,0.748109424,0.943052225
NM_001272096,1.167752173,-0.107759375,0.51569398,0.208959924,0.834479524,0.943052225
NM_001273,2.829828742,0.122490011,0.647335221,-0.189221916,0.849918892,0.943052225
NM_001276,2.12050307,-0.082245728,0.595799547,0.138042616,0.890206737,0.943052225
NM_001276260,2.006306348,-0.244385713,0.613018023,0.398659915,0.690143807,0.943052225
NM_001276274,6.204675525,0.218623799,0.680693903,-0.321177843,0.748075622,0.943052225
NM_001276275,1.389449533,-0.012166632,0.54246323,0.022428492,0.982106153,0.943052225
NM_001276320,3.061441987,0.367524257,0.655219241,-0.560917986,0.574853448,0.943052225
NM_001276325,5.56933719,-0.386975439,0.681377498,0.567931052,0.570081786,0.943052225
NM_001276373,1.36477479,0.387185828,0.540357578,-0.716536314,0.473660253,0.943052225
NM_001276418,3.314237252,0.233619378,0.65638602,-0.355917663,0.721902228,0.943052225
NM_001276451,1.618641292,0.69232487,0.548749284,-1.2616415,0.207077816,0.943052225
NM_001276468,0.487901234,0.185594631,0.347416577,-0.534213516,0.593193819,0.943052225
NM_001276480,0.965886583,0.196280848,0.461688225,-0.425137219,0.670736647,0.943052225
NM_001276506,4.278816569,-0.26727626,0.673328971,0.396947513,0.691406166,0.943052225
NM_001276687,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.943052225
NM_001276718,3.306463841,0.807631494,0.650224711,-1.242080593,0.214206828,0.943052225
NM_001277075,3.946881179,1.448588822,0.655773953,-2.208975845,0.027176321,0.943052225
NM_001277083,0.891905336,-0.343158324,0.421617762,0.813908605,0.415697311,0.943052225
NM_001277140,0.762949756,0.085232928,0.452526157,-0.188349174,0.85060294,0.943052225
NM_001277185,0.455732092,-0.015089422,0.356372507,0.042341713,0.966226293,0.943052225
NM_001277223,0.531336511,-0.24580192,0.374732762,0.655939232,0.511863225,0.943052225
NM_001277224,3.334069022,0.581971095,0.659283548,-0.882732622,0.377380752,0.943052225
NM_001277308,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.943052225
NM_001277313,1.130740058,0.492540423,0.488880319,-1.007486709,0.313700942,0.943052225
NM_001277333,3.747207136,-0.139945279,0.653676837,0.214089395,0.830477345,0.943052225
NM_001277335,4.771753822,0.778226345,0.670028623,-1.161482239,0.245445842,0.943052225
NM_001277372,1.67441394,0.060841156,0.588672112,-0.103353217,0.917682641,0.943052225
NM_001277732,5.549778342,-0.638102622,0.681515297,0.936299778,0.349118862,0.943052225
NM_001277815,1.062673021,-0.484647928,0.481924813,1.005650497,0.314583724,0.943052225
NM_001277864,0.712020081,-0.100905455,0.418158016,0.241309389,0.809315334,0.943052225
NM_001277961,1.598809522,0.260493154,0.562602961,-0.463014189,0.643354197,0.943052225
NM_001277962,0.699682709,0.109697203,0.440826346,-0.24884448,0.803481083,0.943052225
NM_001278,1.243356592,-0.344489447,0.527723713,0.652783717,0.513895723,0.943052225
NM_001278141,5.061834124,0.353642444,0.680057998,-0.520018065,0.603050984,0.943052225
NM_001278160,2.228003708,-0.146507511,0.627666181,0.233416289,0.815438166,0.943052225
NM_001278162,1.399365418,0.188365382,0.547532196,-0.34402613,0.730826635,0.943052225
NM_001278166,0.740696499,0.066192897,0.422716206,-0.156589447,0.87556842,0.943052225
NM_001278173,2.342998745,0.32846693,0.615380838,-0.533762037,0.593506182,0.943052225
NM_001278175,1.709004569,-0.128712881,0.590933006,0.217812983,0.827574828,0.943052225
NM_001278176,0.933717441,-0.006606513,0.483974784,0.013650531,0.98910879,0.943052225
NM_001278191,2.725820827,0.217238817,0.645433688,-0.336578058,0.736434999,0.943052225
NM_001278197,6.011890612,0.519166632,0.681253245,-0.76207583,0.446014747,0.943052225
NM_001278199,1.964494243,-0.591865974,0.585746464,1.01044737,0.312281003,0.943052225
NM_001278206,0.838554175,-0.143527985,0.440229563,0.326029865,0.744401759,0.943052225
NM_001278209,3.593849735,0.520403774,0.666072363,-0.781302157,0.434624802,0.943052225
NM_001278213,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.943052225
NM_001278240,0.541252396,-0.015147866,0.376807024,0.040200592,0.967933205,0.943052225
NM_001278241,2.259101613,-0.335231419,0.609762237,0.549773992,0.582474399,0.943052225
NM_001278251,3.249619956,1.036012267,0.649790942,-1.594377824,0.110851436,0.943052225
NM_001278252,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.943052225
NM_001278265,0.665092081,0.25719291,0.379575348,-0.677580648,0.49803762,0.943052225
NM_001278273,1.675485178,0.493411069,0.566526332,-0.870941104,0.383786312,0.943052225
NM_001278305,0.677429452,0.08825031,0.410390995,-0.215039587,0.829736455,0.943052225
NM_001278311,2.464459926,-0.618888782,0.632420911,0.978602653,0.327776348,0.943052225
NM_001278315,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.943052225
NM_001278352,1.579250674,-0.071248241,0.55652388,0.128023691,0.898130225,0.943052225
NM_001278372,0.541252396,-0.015147866,0.376807024,0.040200592,0.967933205,0.943052225
NM_001278376,5.753786406,-0.246827913,0.681483256,0.36219219,0.717208415,0.943052225
NM_001278389,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.943052225
NM_001278407,0.594603558,-0.236055315,0.361653513,0.652711246,0.513942451,0.943052225
NM_001278409,2.715904942,0.041674156,0.646769849,-0.064434291,0.948624427,0.943052225
NM_001278482,2.291270755,-0.164519674,0.629612522,0.261303053,0.793858812,0.943052225
NM_001278491,1.671992454,0.459014265,0.571743569,-0.802832405,0.422071609,0.943052225
NM_001278495,2.885874312,-0.361283616,0.649470051,0.556274482,0.578023229,0.943052225
NM_001278497,2.117808661,0.229720437,0.614649527,-0.373742152,0.708596162,0.943052225
NM_001278503,4.210706549,0.305707393,0.675024299,-0.452883538,0.650632605,0.943052225
NM_001278514,2.949939674,-0.044063827,0.653775836,0.067398984,0.946264078,0.943052225
NM_001278522,0.996984488,-0.032066003,0.51476098,0.062292994,0.950329508,0.943052225
NM_001278525,5.504992816,0.173074142,0.681480061,-0.253968021,0.799520264,0.943052225
NM_001278531,2.605709895,0.405693157,0.641647374,-0.632268087,0.527211713,0.943052225
NM_001278549,0.487901234,0.185594631,0.347416577,-0.534213516,0.593193819,0.943052225
NM_001278553,3.351522289,-0.177889256,0.662340864,0.268576599,0.788255522,0.943052225
NM_001278557,2.903011674,0.282582338,0.65309662,-0.432680753,0.665246714,0.943052225
NM_001278586,3.232209672,0.264436905,0.645680147,-0.409547833,0.682137672,0.943052225
NM_001278594,0.987068603,-0.256407958,0.493868585,0.519182564,0.603633437,0.943052225
NM_001278599,3.46409584,0.535232482,0.652090092,-0.8207953,0.411762876,0.943052225
NM_001278606,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.943052225
NM_001278608,3.252041442,0.603416279,0.649815535,-0.928596265,0.353098358,0.943052225
NM_001278613,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.943052225
NM_001278615,0.699682709,0.109697203,0.440826346,-0.24884448,0.803481083,0.943052225
NM_001278639,1.950533699,0.371236417,0.607324176,-0.611265667,0.541023717,0.943052225
NM_001278649,1.2098372,0.281904746,0.494387053,-0.570210616,0.568534857,0.9431441
NM_001278713,4.109399134,-0.91932359,0.673238286,1.36552482,0.172088158,0.9431441
NM_001278717,0.709598594,0.324089867,0.417363729,-0.776516608,0.437444019,0.9431441
NM_001278728,1.006900373,0.192330247,0.495015926,-0.388533454,0.697621302,0.9431441
NM_001278732,4.078258245,0.629407843,0.674531827,-0.933103255,0.350766659,0.9431441
NM_001278733,2.627963152,0.413256272,0.642902314,-0.642797922,0.520355231,0.9431441
NM_001278940,1.240935105,0.083515162,0.546670628,-0.15277053,0.878579238,0.9431441
NM_001278945,3.315351473,-0.81921348,0.650464253,1.259428903,0.207875455,0.9431441
NM_001279351,2.77056337,0.619344556,0.635591939,-0.974437399,0.329839408,0.9431441
NM_001279353,0.909042698,0.407299824,0.455573215,-0.894038127,0.371301492,0.9431441
NM_001279360,1.316539524,-0.141959796,0.532972806,0.26635467,0.789966073,0.9431441
NM_001280539,0.709598594,0.324089867,0.417363729,-0.776516608,0.437444019,0.9431441
NM_001280542,0.518999139,-0.021405572,0.371142997,0.05767473,0.954007723,0.9431441
NM_001280545,2.46203844,-0.233373396,0.63776491,0.365923857,0.714421894,0.9431441
NM_001280557,1.253272477,-0.121754659,0.527145448,0.230969762,0.817338293,0.9431441
NM_001280790,4.509358577,-0.37953549,0.679071047,0.558903949,0.576227274,0.9431441
NM_001280791,4.604794766,-0.237986582,0.678935203,0.350529153,0.725941615,0.9431441
NM_001280796,2.24034108,-0.331445931,0.625142362,0.530192722,0.595978317,0.94323848
NM_001280800,1.062673021,-0.484647928,0.481924813,1.005650497,0.314583724,0.943253689
NM_001281295,1.316539524,-0.141959796,0.532972806,0.26635467,0.789966073,0.943376973
NM_001281300,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.943376973
NM_001281302,0.465647977,0.194270347,0.359576396,-0.540275582,0.589006996,0.943376973
NM_001281427,1.14307743,0.301550332,0.51533069,-0.585158886,0.558440887,0.943487778
NM_001281435,0.455732092,-0.015089422,0.356372507,0.042341713,0.966226293,0.943826304
NM_001281439,0.962393859,0.152407372,0.461311797,-0.330378224,0.741114194,0.943826304
NM_001281443,1.296707753,-0.581077537,0.51396207,1.130584474,0.258230025,0.944017578
NM_001281444,3.524668478,0.882447797,0.663398158,-1.33019332,0.183454585,0.944017578
NM_001281453,2.893095789,0.106983737,0.652253322,-0.164021759,0.869714015,0.944017578
NM_001281460,5.03073622,0.524936094,0.680742668,-0.771122656,0.440634233,0.944017578
NM_001281471,4.280123835,0.366017062,0.676594513,-0.540969599,0.588528537,0.944017578
NM_001281474,1.130740058,0.492540423,0.488880319,-1.007486709,0.313700942,0.944017578
NM_001281501,2.937602302,0.120357047,0.654847371,-0.183794045,0.854175028,0.944017578
NM_001281504,5.068819572,0.417704055,0.680648625,-0.613685299,0.539423305,0.944017578
NM_001281513,6.040331001,0.347882793,0.681363019,-0.510568938,0.609652931,0.944017578
NM_001281518,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.944017578
NM_001281724,0.477985349,-0.006650829,0.362221314,0.01836123,0.985350682,0.944017578
NM_001281725,5.15489181,-0.395240839,0.680861971,0.580500683,0.561577027,0.944017578
NM_001281726,2.512968115,-0.073242118,0.639516502,0.114527331,0.908819782,0.944017578
NM_001281738,2.141133155,0.665435452,0.602095849,-1.105198539,0.26907357,0.944017578
NM_001281740,0.933717441,-0.006606513,0.483974784,0.013650531,0.98910879,0.944017578
NM_001281748,1.462632465,0.182471215,0.571858573,-0.319084514,0.749662426,0.944017578
NM_001281772,5.485118062,1.131693706,0.680965638,-1.661895466,0.096533736,0.944017578
NM_001282063,5.323763401,0.02971943,0.673740504,-0.044111093,0.96481585,0.944017578
NM_001282117,0.709598594,0.324089867,0.417363729,-0.776516608,0.437444019,0.944017578
NM_001282129,0.468069464,-0.202826439,0.346497181,0.585362451,0.558304031,0.944017578
